Customer_ID,Tenure_Months,Monthly_Charges,Total_Usage_GB,Subscription_Type,Payment_Method,Customer_Support_Calls,Churn
55623,29,1010.29,269.29,Basic,UPI,8,No
55624,47,1855.42,469.9,Standard,Net Banking,11,No
55625,38,2180.38,364.13,Premium,Credit Card,2,Yes
55626,20,744.49,463.04,Standard,Credit Card,11,No
55627,27,701.42,113.9,Standard,Credit Card,10,No
55628,41,1532.03,158.57,Basic,UPI,11,Yes
55629,54,1341.69,40.1,Premium,Net Banking,5,No
55630,20,2228.38,252.45,Premium,Net Banking,7,No
55631,44,487.67,437.59,Basic,Credit Card,10,No
55632,19,2924.85,166.79,Basic,UPI,2,No
55633,20,338.55,68.5,Basic,Net Banking,5,Yes
55634,35,1923.56,38.88,Premium,Net Banking,8,Yes
55635,47,1819.11,226.51,Premium,Credit Card,8,Yes
55636,2,663.73,86.19,Standard,Credit Card,5,No
55637,30,707.47,176.32,Basic,Net Banking,4,No
55638,53,2440.23,410.89,Basic,UPI,0,No
55639,34,2696.42,195.1,Standard,Debit Card,2,No
55640,22,1064.15,306.89,Basic,Net Banking,2,Yes
55641,3,1482.5,253.57,Standard,Net Banking,11,Yes
55642,6,1258.49,360.67,Basic,UPI,3,No
55643,15,495.88,82.3,Basic,Net Banking,4,No
55644,27,2117.65,460.62,Standard,Debit Card,10,No
55645,10,2528.02,323.6,Premium,UPI,7,Yes
55646,9,1123.17,139.12,Basic,Debit Card,10,No
55647,33,2973.47,66.01,Standard,Debit Card,8,No
55648,32,504.8,79.11,Basic,Net Banking,11,Yes
55649,48,2086.83,392.42,Standard,Debit Card,6,No
55650,6,1510.22,296.11,Premium,Net Banking,9,No
55651,41,1505.83,193.48,Basic,Net Banking,5,No
55652,59,1535.64,169.79,Basic,UPI,2,No
55653,36,998.44,428.6,Basic,UPI,8,No
55654,59,2232.02,438.01,Standard,UPI,9,Yes
55655,2,2248.26,292.72,Standard,Net Banking,0,No
55656,29,1062.47,264.65,Basic,Debit Card,8,Yes
55657,4,2555.33,409.14,Basic,Debit Card,2,No
55658,1,1155.48,375.92,Premium,UPI,8,No
55659,19,2257.75,203.16,Standard,UPI,9,Yes
55660,26,626.7,45.96,Standard,Net Banking,0,No
55661,25,755.49,385.41,Premium,Credit Card,7,Yes
55662,10,1152.65,88.51,Basic,Credit Card,5,No
55663,53,1903.46,13.11,Premium,Net Banking,8,No
55664,15,2042.88,422.43,Premium,Credit Card,3,Yes
55665,59,1370.16,291.24,Basic,Credit Card,11,Yes
55666,22,510.17,446.37,Standard,Credit Card,4,No
55667,51,1308.81,244.87,Standard,UPI,5,No
55668,48,2159.67,463.61,Premium,Debit Card,11,No
55669,21,2111.69,180.22,Basic,Debit Card,8,No
55670,59,732.53,363.64,Premium,UPI,5,No
55671,56,321.02,153.99,Premium,UPI,8,No
55672,22,2333.05,5.58,Premium,UPI,1,Yes
55673,36,587.19,192.97,Premium,Credit Card,3,No
55674,34,522.34,370.19,Standard,Net Banking,2,No
55675,30,307.29,79.26,Premium,Net Banking,3,No
55676,25,1468.02,254.88,Basic,Credit Card,0,No
55677,45,1658.81,110.1,Standard,Credit Card,1,No
55678,28,2021.69,41.94,Standard,UPI,3,No
55679,1,1099.37,310.64,Standard,UPI,9,No
55680,49,2218.15,476.22,Basic,Debit Card,3,No
55681,45,757.2,158.8,Standard,UPI,4,No
55682,4,2546.37,292.42,Basic,Credit Card,8,No
55683,7,1843.99,477.03,Basic,Debit Card,0,No
55684,49,1876.5,326.99,Basic,UPI,7,No
55685,9,866.39,338.19,Premium,Debit Card,2,No
55686,36,500.09,93.57,Basic,Debit Card,8,No
55687,19,1554.76,248.84,Premium,UPI,10,No
55688,1,1962.15,186.71,Basic,Net Banking,7,Yes
55689,10,556.63,238.12,Standard,Credit Card,7,No
55690,36,2866.44,401.41,Standard,Credit Card,8,No
55691,9,2947.12,233.05,Standard,Unknown,3,No
55692,45,1772.73,36.11,Premium,Net Banking,11,No
55693,46,2865.19,453.24,Premium,Net Banking,4,Yes
55694,42,784.5,274.68,Premium,UPI,11,No
55695,32,368.64,462.62,Standard,UPI,6,No
55696,32,406.41,288.32,Standard,Credit Card,1,No
55697,6,1886.28,39.47,Standard,UPI,6,No
55698,48,466.43,278.67,Basic,UPI,11,Yes
55699,38,2888.07,289.99,Premium,Debit Card,2,Yes
55700,17,683.22,111.1,Premium,Net Banking,5,No
55701,10,1122.75,238.16,Basic,Net Banking,5,Yes
55702,50,2520.8,232.42,Premium,UPI,5,No
55703,27,890.6,313.32,Premium,UPI,9,No
55704,54,956.01,133.51,Standard,UPI,1,No
55705,50,2034.23,292.97,Basic,Credit Card,8,No
55706,35,1045.43,124.27,Premium,Credit Card,7,No
55707,52,887.11,225.99,Standard,Debit Card,6,No
55708,59,986.28,65.74,Basic,Credit Card,10,No
55709,21,1624.75,23.46,Standard,Net Banking,11,Yes
55710,25,2908.47,163.69,Standard,Credit Card,11,Yes
55711,28,2547.04,140.91,Standard,Net Banking,8,No
55712,47,1068.45,206.43,Standard,Credit Card,3,No
55713,15,1281.11,481.18,Standard,Credit Card,1,Yes
55714,4,1554.18,263.5,Standard,Debit Card,3,No
55715,29,2943.11,278.82,Premium,UPI,11,No
55716,59,765.45,471.09,Premium,UPI,9,No
55717,9,1265.2,460.97,Standard,UPI,10,Yes
55718,27,2269.45,442.64,Premium,Debit Card,2,Yes
55719,26,2902.65,53.51,Premium,Net Banking,1,No
55720,19,720.32,318.98,Basic,Credit Card,1,Yes
55721,56,913.93,405.01,Premium,Debit Card,7,No
55722,28,909.38,418.61,Basic,Net Banking,4,No
55723,17,356.52,291.06,Basic,Debit Card,11,No
55724,43,1931.11,13.66,Standard,Debit Card,5,No
55725,57,2110.9,486.99,Standard,Net Banking,7,No
55726,41,1926.82,238.74,Standard,UPI,6,Yes
55727,42,492.57,199.83,Premium,Credit Card,6,Yes
55728,50,486.92,200.5,Basic,UPI,11,No
55729,20,868.04,214.95,Premium,Debit Card,6,No
55730,45,1083.8,124.88,Standard,Net Banking,11,No
55731,40,2423.67,167.03,Premium,Debit Card,10,No
55732,39,730.35,492.75,Basic,UPI,10,No
55733,49,419.05,187.24,Standard,UPI,6,Yes
55734,53,1363.77,265.73,Standard,UPI,7,No
55735,23,1424.26,424.91,Standard,Credit Card,0,Yes
55736,47,1517.45,266.08,Basic,UPI,2,No
55737,32,2532.64,165.6,Standard,Credit Card,0,No
55738,52,564.61,264.26,Basic,Credit Card,7,No
55739,47,2200.64,61.47,Standard,UPI,1,No
55740,33,1212.45,69.35,Premium,Net Banking,6,No
55741,57,1136.95,348.58,Basic,Debit Card,5,Yes
55742,46,2817.87,459.14,Standard,Debit Card,10,No
55743,5,970.87,364.21,Premium,Credit Card,0,No
55744,43,2034.84,41.93,Basic,Credit Card,11,No
55745,48,1042.84,204.43,Basic,Credit Card,5,No
55746,34,1669.29,6.26,Basic,Debit Card,8,Yes
55747,40,2422.99,258.05,Basic,Credit Card,2,No
55748,11,2680.65,100.64,Basic,Net Banking,11,No
55749,50,2564.48,434.73,Basic,Net Banking,6,No
55750,3,1871.89,56.65,Basic,Credit Card,3,Yes
55751,58,971.8,5.71,Premium,Debit Card,0,Yes
55752,33,2085.33,228.32,Premium,UPI,6,No
55753,11,2216.74,81.94,Premium,Debit Card,0,No
55754,16,328.87,370.3,Standard,UPI,10,Yes
55755,18,1485.87,460.37,Basic,UPI,3,No
55756,30,2576.81,25.76,Standard,Credit Card,8,No
55757,48,1621.89,200.81,Basic,Net Banking,4,No
55758,55,1140.71,498.42,Standard,Credit Card,6,No
55759,10,2653.85,367.67,Premium,UPI,6,No
55760,18,720.88,476.83,Basic,Credit Card,11,Yes
55761,38,857.4,86.22,Standard,UPI,2,No
55762,19,2155.91,114.58,Standard,Credit Card,10,No
55763,36,1251.58,81.63,Premium,Net Banking,7,No
55764,59,2225.15,154.67,Basic,Net Banking,0,No
55765,13,725.8,363.57,Basic,Debit Card,3,No
55766,56,981.13,86.65,Premium,UPI,9,Yes
55767,46,722.95,264.5,Basic,UPI,3,No
55768,3,2872.86,138.26,Standard,Credit Card,1,Yes
55769,10,1394.59,415.45,Premium,Debit Card,5,No
55770,38,1210.49,8.26,Premium,Net Banking,0,No
55771,1,338.35,115.44,Basic,Credit Card,2,No
55772,55,714.23,304.59,Basic,Debit Card,8,No
55773,56,1437.07,52.87,Basic,Net Banking,11,No
55774,27,484.96,235.82,Standard,Credit Card,9,No
55775,46,1679.0,220.92,Standard,Net Banking,5,No
55776,8,1528.54,427.0,Premium,UPI,1,No
55777,51,2371.35,314.57,Standard,Debit Card,11,Yes
55778,46,2081.47,321.65,Standard,Net Banking,11,No
55779,42,1504.06,476.14,Standard,Debit Card,8,No
55780,17,906.58,491.27,Basic,Credit Card,1,No
55781,9,2262.53,328.43,Basic,Debit Card,11,No
55782,6,2211.23,263.39,Basic,Credit Card,6,No
55783,43,713.9,305.92,Premium,Debit Card,0,No
55784,25,2769.83,194.31,Standard,Credit Card,4,No
55785,39,473.89,493.79,Basic,Credit Card,6,Yes
55786,49,448.6,353.99,Standard,Credit Card,2,Yes
55787,28,805.85,149.05,Basic,Net Banking,3,Yes
55788,33,2755.54,33.59,Basic,UPI,4,No
55789,54,1703.99,27.14,Premium,Debit Card,2,No
55790,37,2427.44,106.43,Premium,UPI,5,No
55791,9,915.18,120.29,Basic,UPI,2,No
55792,18,1623.6,210.45,Premium,UPI,7,No
55793,56,1267.38,111.35,Standard,UPI,6,No
55794,59,2535.14,317.3,Basic,Debit Card,0,Yes
55795,21,361.03,109.57,Standard,Debit Card,1,No
55796,2,958.38,98.0,Basic,UPI,3,No
55797,58,711.95,238.26,Basic,Debit Card,4,Yes
55798,43,2619.81,444.89,Basic,Debit Card,10,No
55799,59,1562.37,236.81,Basic,Credit Card,9,No
55800,38,1391.39,209.86,Basic,Debit Card,10,No
55801,58,1513.6,291.16,Basic,Net Banking,3,No
55802,40,2924.2,132.32,Standard,UPI,3,No
55803,36,2595.72,179.95,Standard,Debit Card,8,No
55804,50,2207.2,110.85,Basic,UPI,3,Yes
55805,43,1084.29,288.05,Basic,Debit Card,3,No
55806,37,745.97,350.21,Basic,UPI,3,No
55807,15,2787.87,338.48,Premium,Net Banking,1,No
55808,28,1442.3,131.13,Basic,Debit Card,7,Yes
55809,18,1052.64,390.93,Premium,Debit Card,3,No
55810,34,1571.49,131.7,Standard,Net Banking,4,No
55811,22,2778.19,79.4,Premium,Debit Card,7,No
55812,11,1345.08,178.16,Standard,UPI,3,No
55813,58,1819.13,300.88,Basic,Net Banking,4,Yes
55814,57,2468.01,75.29,Standard,Credit Card,4,No
55815,13,1453.26,325.8,Standard,UPI,5,No
55816,4,930.56,432.22,Standard,Debit Card,6,No
55817,22,2985.22,150.1,Standard,UPI,2,No
55818,7,2882.74,227.85,Basic,Net Banking,9,No
55819,43,2577.39,118.01,Standard,Debit Card,10,No
55820,54,2158.61,183.82,Premium,Unknown,2,Yes
55821,24,1096.14,15.88,Premium,Net Banking,8,No
55822,4,2766.21,477.12,Standard,Credit Card,0,No
55823,28,1044.0,210.87,Basic,Debit Card,9,No
55824,15,2462.19,395.49,Basic,Debit Card,11,No
55825,1,2779.3,75.61,Premium,Debit Card,7,No
55826,55,1928.11,407.12,Premium,Credit Card,9,No
55827,3,2468.25,430.77,Premium,UPI,2,No
55828,14,2437.58,359.16,Standard,Credit Card,4,No
55829,38,821.53,452.09,Premium,UPI,2,No
55830,50,2103.4,87.76,Premium,Debit Card,9,No
55831,57,552.36,240.86,Standard,UPI,0,No
55832,1,1671.2,311.95,Premium,UPI,9,Yes
55833,38,738.04,300.12,Basic,UPI,4,No
55834,38,1424.14,431.22,Standard,UPI,7,No
55835,21,2549.05,111.77,Premium,Debit Card,4,No
55836,48,2965.35,91.94,Basic,Net Banking,3,No
55837,29,1158.49,130.42,Standard,Credit Card,8,No
55838,5,1736.28,446.32,Basic,UPI,0,Yes
55839,49,1680.5,470.81,Premium,Debit Card,4,No
55840,10,2876.88,286.97,Standard,Debit Card,0,No
55841,28,1592.18,253.18,Premium,Debit Card,5,No
55842,21,2187.59,304.67,Standard,Debit Card,9,No
55843,50,2788.83,310.07,Standard,UPI,8,No
55844,7,1308.12,89.3,Basic,Credit Card,10,No
55845,3,2735.73,344.77,Premium,Debit Card,1,No
55846,45,2777.13,228.91,Standard,Credit Card,3,No
55847,47,2812.79,261.1,Standard,Credit Card,7,Yes
55848,20,1030.2,20.01,Basic,Credit Card,2,No
55849,19,1380.96,383.46,Premium,Net Banking,6,No
55850,35,2650.07,418.54,Standard,Debit Card,11,No
55851,4,1269.74,311.61,Premium,Debit Card,6,No
55852,5,1920.68,375.62,Standard,Debit Card,1,Yes
55853,1,618.75,263.74,Basic,Credit Card,11,No
55854,4,451.94,311.08,Standard,Debit Card,9,No
55855,12,1412.38,200.31,Premium,Debit Card,3,No
55856,27,1863.07,396.98,Premium,Credit Card,0,No
55857,56,1360.29,236.79,Standard,Debit Card,7,No
55858,42,1859.89,341.71,Premium,UPI,9,No
55859,23,1690.73,312.61,Basic,Net Banking,9,No
55860,25,2151.41,352.65,Basic,UPI,8,No
55861,21,2053.74,393.68,Standard,UPI,0,No
55862,58,1445.46,258.79,Basic,UPI,10,No
55863,52,1447.49,407.47,Standard,Credit Card,6,No
55864,24,680.1,251.14,Standard,Debit Card,0,No
55865,25,1685.74,478.53,Standard,UPI,11,No
55866,45,1885.38,377.57,Basic,UPI,0,No
55867,55,1586.52,89.72,Standard,Debit Card,8,No
55868,46,1179.41,415.64,Standard,Credit Card,9,Yes
55869,32,2248.45,278.04,Standard,UPI,9,Yes
55870,55,501.59,492.31,Premium,Debit Card,5,No
55871,32,2768.99,360.82,Basic,Debit Card,0,Yes
55872,5,355.74,46.77,Premium,Net Banking,6,No
55873,36,2898.35,200.51,Premium,UPI,2,Yes
55874,46,1548.36,261.05,Standard,UPI,9,No
55875,42,1414.21,420.31,Standard,Net Banking,3,Yes
55876,49,992.4,366.03,Basic,Debit Card,3,No
55877,42,327.19,187.83,Basic,Debit Card,7,No
55878,58,1041.93,328.45,Standard,UPI,0,No
55879,39,595.38,290.57,Standard,UPI,7,No
55880,16,2081.52,67.4,Basic,Unknown,8,No
55881,33,1161.5,121.26,Standard,UPI,10,Yes
55882,49,2371.38,173.86,Premium,UPI,6,Yes
55883,21,858.67,101.76,Basic,Credit Card,0,Yes
55884,9,2730.63,79.32,Premium,Net Banking,6,Yes
55885,6,1712.05,33.81,Basic,Debit Card,5,Yes
55886,51,609.17,437.19,Standard,UPI,4,No
55887,45,1382.28,148.03,Standard,Debit Card,4,Yes
55888,35,858.25,148.71,Basic,UPI,0,No
55889,39,839.15,107.08,Premium,Credit Card,5,No
55890,22,1667.2,240.32,Standard,Net Banking,3,No
55891,41,2114.11,259.55,Basic,Net Banking,0,Yes
55892,54,2761.37,108.1,Standard,Debit Card,11,No
55893,5,1655.84,306.24,Standard,Credit Card,7,No
55894,42,2907.76,362.88,Premium,Debit Card,7,No
55895,23,2842.41,190.05,Standard,Credit Card,11,No
55896,17,2635.67,294.8,Basic,UPI,10,No
55897,12,1649.94,253.64,Basic,UPI,3,Yes
55898,23,680.44,101.8,Standard,Credit Card,6,Yes
55899,16,888.34,366.36,Standard,UPI,2,Yes
55900,3,2048.71,401.72,Premium,Net Banking,7,No
55901,30,1438.74,326.15,Standard,Credit Card,6,Yes
55902,57,696.36,165.33,Premium,Credit Card,4,Yes
55903,22,1593.28,463.76,Premium,Debit Card,4,No
55904,9,347.06,230.4,Standard,Unknown,8,Yes
55905,29,2281.52,136.61,Basic,Debit Card,5,No
55906,47,498.67,207.08,Basic,Credit Card,5,No
55907,37,1998.61,347.58,Basic,Net Banking,1,Yes
55908,23,2441.13,423.74,Standard,Net Banking,10,Yes
55909,13,658.14,181.5,Basic,Net Banking,4,No
55910,32,1700.32,120.15,Basic,Debit Card,11,No
55911,46,2403.48,315.11,Basic,Debit Card,3,No
55912,52,1003.71,461.0,Basic,UPI,9,No
55913,47,739.87,95.73,Basic,Debit Card,2,No
55914,48,1209.41,402.49,Basic,Debit Card,8,No
55915,23,1797.69,240.92,Standard,Net Banking,10,No
55916,45,1853.25,400.76,Basic,Credit Card,11,No
55917,17,653.37,255.24,Premium,Debit Card,6,Yes
55918,55,1535.44,191.78,Basic,UPI,3,No
55919,40,1024.36,349.89,Premium,Credit Card,8,No
55920,21,2573.47,450.81,Standard,Debit Card,8,Yes
55921,2,1146.65,163.52,Standard,Credit Card,11,No
55922,37,2564.5,233.07,Standard,Credit Card,6,No
55923,6,1457.12,118.55,Basic,Credit Card,4,No
55924,44,2261.78,95.79,Basic,Credit Card,8,No
55925,18,1677.16,390.06,Premium,Credit Card,6,No
55926,30,1979.3,104.33,Premium,Debit Card,8,No
55927,22,1367.46,397.69,Premium,Credit Card,10,No
55928,54,2374.16,217.46,Standard,Credit Card,2,No
55929,33,1448.01,497.55,Standard,UPI,10,No
55930,30,1535.15,102.68,Standard,UPI,8,No
55931,17,1697.73,51.02,Standard,Credit Card,0,No
55932,43,2545.93,42.34,Premium,Debit Card,4,Yes
55933,32,2080.32,418.53,Basic,UPI,1,No
55934,42,1242.73,221.7,Premium,UPI,0,No
55935,51,2109.86,6.55,Basic,Credit Card,2,No
55936,14,2034.55,438.01,Standard,Debit Card,6,No
55937,58,2813.75,439.08,Premium,Net Banking,2,No
55938,10,2571.82,404.18,Premium,Debit Card,9,Yes
55939,47,2048.11,127.92,Standard,UPI,9,No
55940,51,1222.07,189.51,Basic,UPI,10,No
55941,36,2404.86,373.74,Basic,UPI,8,No
55942,34,1853.06,247.23,Basic,UPI,2,No
55943,9,2960.23,81.14,Standard,UPI,10,Yes
55944,42,968.27,125.19,Standard,Credit Card,5,No
55945,28,515.07,486.43,Standard,Credit Card,1,No
55946,11,488.71,79.75,Standard,Credit Card,7,No
55947,14,2028.08,364.41,Standard,UPI,9,No
55948,39,2836.0,241.62,Standard,Credit Card,4,No
55949,55,305.22,375.56,Premium,UPI,1,No
55950,47,2259.58,332.25,Basic,Debit Card,6,No
55951,54,2074.08,222.39,Premium,Net Banking,2,Yes
55952,19,2277.22,180.19,Basic,Debit Card,4,No
55953,54,1259.59,378.41,Standard,Net Banking,10,Yes
55954,15,2515.34,164.95,Premium,Credit Card,8,No
55955,28,420.71,394.95,Basic,Net Banking,0,No
55956,24,2339.66,341.52,Basic,Debit Card,1,Yes
55957,8,1021.09,290.95,Basic,Debit Card,4,No
55958,43,1587.46,187.56,Basic,Net Banking,3,No
55959,9,2521.12,106.52,Standard,Debit Card,0,No
55960,47,1032.67,356.66,Basic,Credit Card,6,No
55961,33,800.06,50.22,Basic,Debit Card,8,Yes
55962,33,2139.55,485.42,Standard,Net Banking,0,No
55963,19,1740.17,489.48,Standard,Credit Card,7,No
55964,3,1688.89,69.46,Standard,Net Banking,8,No
55965,10,993.28,56.45,Standard,UPI,1,No
55966,40,394.18,209.29,Standard,UPI,0,Yes
55967,47,1407.73,482.02,Basic,Credit Card,5,No
55968,42,587.71,203.15,Standard,Credit Card,6,No
55969,1,2746.17,185.08,Premium,Debit Card,1,Yes
55970,29,411.38,353.27,Basic,Net Banking,4,Yes
55971,50,1465.46,93.47,Premium,UPI,4,No
55972,34,441.06,184.85,Premium,Debit Card,6,No
55973,51,557.97,149.2,Premium,UPI,11,No
55974,13,2078.94,302.76,Standard,Debit Card,10,Yes
55975,54,2047.2,85.56,Standard,Debit Card,0,No
55976,1,389.24,276.61,Premium,UPI,9,No
55977,34,303.05,429.49,Standard,Debit Card,7,Yes
55978,29,512.81,259.51,Standard,UPI,4,No
55979,48,2360.1,343.33,Basic,Credit Card,11,No
55980,47,1878.36,42.25,Basic,Net Banking,2,No
55981,13,402.92,227.26,Basic,Debit Card,8,No
55982,48,1617.86,51.97,Basic,UPI,10,No
55983,49,2222.48,301.73,Standard,UPI,2,No
55984,53,2646.17,144.12,Premium,Net Banking,6,No
55985,29,2821.9,147.2,Premium,Net Banking,9,No
55986,39,1184.09,43.0,Premium,Net Banking,11,No
55987,24,666.75,158.57,Premium,Debit Card,6,No
55988,26,939.7,255.81,Premium,UPI,9,No
55989,17,2395.66,294.41,Premium,Debit Card,11,No
55990,7,2923.01,38.0,Basic,Debit Card,7,No
55991,13,1559.26,327.47,Standard,Credit Card,9,Yes
55992,5,1124.45,246.99,Standard,Net Banking,7,Yes
55993,26,1458.81,270.77,Basic,Credit Card,3,No
55994,49,1123.0,417.23,Premium,Credit Card,0,No
55995,3,992.52,174.4,Basic,Debit Card,3,No
55996,7,1903.13,91.16,Basic,Debit Card,5,No
55997,58,342.49,278.15,Basic,UPI,9,No
55998,49,1000.79,472.79,Standard,Credit Card,10,No
55999,39,2085.73,261.35,Standard,Net Banking,5,Yes
56000,53,386.57,416.8,Standard,Credit Card,5,No
56001,1,524.64,379.73,Basic,UPI,11,No
56002,49,1092.17,261.57,Standard,Credit Card,6,No
56003,17,2670.07,325.54,Standard,Credit Card,11,No
56004,43,2365.19,206.31,Premium,Credit Card,10,No
56005,25,359.82,267.66,Basic,Unknown,0,No
56006,59,1654.62,256.11,Basic,Credit Card,9,Yes
56007,3,1041.66,356.01,Basic,Debit Card,0,No
56008,15,2051.34,207.94,Premium,Credit Card,6,No
56009,29,2248.2,54.38,Basic,Debit Card,11,No
56010,53,2629.73,395.41,Basic,Credit Card,3,Yes
56011,43,1583.62,344.0,Basic,Debit Card,5,No
56012,32,2985.02,475.31,Premium,Credit Card,5,No
56013,26,2945.96,217.21,Standard,Net Banking,8,No
56014,16,2681.85,43.71,Standard,Debit Card,1,Yes
56015,25,1852.15,65.2,Standard,Net Banking,3,No
56016,54,1374.62,387.79,Basic,Debit Card,3,No
56017,28,1283.84,38.54,Basic,Credit Card,6,No
56018,9,332.74,454.37,Basic,UPI,0,No
56019,56,972.77,144.42,Basic,Credit Card,4,Yes
56020,56,2240.78,449.95,Premium,UPI,10,No
56021,1,1929.81,387.89,Standard,Net Banking,3,No
56022,29,2774.34,436.24,Standard,UPI,1,No
56023,57,435.06,110.95,Basic,UPI,4,No
56024,22,719.25,299.87,Basic,UPI,8,Yes
56025,16,2430.96,51.33,Basic,UPI,7,Yes
56026,41,1267.97,105.13,Standard,Net Banking,8,No
56027,51,619.53,158.4,Basic,UPI,6,Yes
56028,44,2990.42,371.7,Standard,Credit Card,9,Yes
56029,51,2425.58,17.23,Standard,Debit Card,6,No
56030,54,1403.6,452.04,Premium,Debit Card,1,Yes
56031,41,2523.04,40.05,Basic,Credit Card,11,No
56032,7,2137.63,191.36,Basic,Net Banking,2,No
56033,14,2432.93,45.14,Basic,Credit Card,10,No
56034,29,2501.06,385.64,Standard,Credit Card,9,No
56035,19,528.77,74.95,Basic,UPI,7,No
56036,19,1982.03,442.95,Standard,UPI,10,Yes
56037,2,318.32,267.46,Standard,Net Banking,1,No
56038,41,417.33,474.49,Basic,Net Banking,6,Yes
56039,45,2740.75,148.73,Basic,Debit Card,11,No
56040,15,1724.42,229.89,Basic,Net Banking,5,No
56041,3,2286.94,348.65,Basic,Credit Card,11,No
56042,11,2563.95,416.8,Basic,Debit Card,9,No
56043,53,2863.88,213.57,Standard,Debit Card,3,No
56044,46,2647.25,446.75,Standard,UPI,10,No
56045,30,1604.94,63.4,Basic,UPI,3,No
56046,57,1207.12,355.8,Standard,Debit Card,2,No
56047,40,717.13,177.36,Basic,UPI,5,No
56048,18,1380.87,55.16,Standard,UPI,2,Yes
56049,51,1289.53,196.4,Premium,UPI,8,No
56050,48,1810.85,440.71,Premium,Debit Card,3,No
56051,2,2096.88,490.36,Basic,Debit Card,3,No
56052,32,2941.48,199.44,Standard,Debit Card,1,No
56053,8,2266.64,443.78,Premium,Credit Card,1,No
56054,22,2038.12,257.28,Basic,Debit Card,6,Yes
56055,6,1204.75,359.92,Standard,UPI,4,No
56056,12,393.16,27.46,Premium,Debit Card,2,No
56057,47,1077.94,280.87,Basic,Credit Card,5,No
56058,57,2374.81,39.73,Standard,UPI,5,No
56059,40,854.23,137.97,Standard,Net Banking,0,No
56060,36,2222.91,285.57,Basic,Debit Card,2,No
56061,15,1865.41,404.55,Basic,Debit Card,11,Yes
56062,28,764.01,282.64,Basic,Net Banking,4,No
56063,52,1006.39,468.41,Basic,UPI,10,No
56064,57,1640.02,406.11,Basic,Debit Card,10,No
56065,49,1429.61,82.34,Basic,Credit Card,6,No
56066,45,2402.12,197.53,Basic,UPI,3,No
56067,18,2282.89,335.9,Standard,Debit Card,11,No
56068,2,1851.35,469.51,Standard,UPI,7,No
56069,13,2520.14,493.92,Basic,Debit Card,2,No
56070,45,1819.21,382.78,Basic,Net Banking,5,No
56071,54,2903.85,289.02,Basic,Debit Card,5,Yes
56072,15,886.51,379.52,Basic,UPI,8,No
56073,20,2228.16,140.25,Basic,Debit Card,3,No
56074,29,1298.85,145.38,Standard,Debit Card,6,No
56075,59,1053.21,328.9,Basic,UPI,9,No
56076,42,787.05,436.56,Basic,Debit Card,0,No
56077,29,1791.76,485.06,Standard,Debit Card,10,No
56078,3,881.77,173.96,Standard,UPI,0,Yes
56079,19,840.95,399.29,Standard,Net Banking,1,No
56080,3,2974.44,426.51,Premium,Credit Card,3,No
56081,54,2464.72,313.47,Basic,Credit Card,11,No
56082,14,2320.35,177.06,Premium,Credit Card,5,Yes
56083,40,2443.96,311.45,Premium,Credit Card,3,No
56084,59,2916.09,294.3,Basic,Credit Card,5,Yes
56085,55,1847.85,305.23,Premium,Credit Card,1,No
56086,4,894.66,311.53,Premium,UPI,8,Yes
56087,59,2627.97,424.29,Premium,UPI,10,No
56088,52,2305.37,89.19,Standard,UPI,2,No
56089,11,1418.63,186.81,Standard,Unknown,6,No
56090,58,1578.64,295.07,Basic,Net Banking,0,No
56091,31,1410.38,145.25,Standard,Net Banking,7,No
56092,43,2810.84,489.19,Basic,Credit Card,3,Yes
56093,32,1227.54,135.26,Basic,Credit Card,10,Yes
56094,27,2901.41,237.47,Premium,UPI,11,No
56095,30,2757.73,439.3,Basic,Net Banking,4,Yes
56096,43,2002.41,44.63,Standard,Debit Card,6,Yes
56097,2,1865.52,411.24,Basic,Debit Card,2,No
56098,49,1299.24,287.65,Basic,UPI,8,No
56099,9,349.51,20.74,Standard,Credit Card,8,Yes
56100,28,644.58,451.94,Basic,Net Banking,7,No
56101,31,2336.42,24.4,Premium,Debit Card,0,No
56102,34,1573.16,260.03,Basic,Unknown,11,Yes
56103,56,704.56,29.27,Basic,Net Banking,11,No
56104,15,1012.69,40.24,Basic,Debit Card,1,Yes
56105,48,2859.16,444.17,Basic,Credit Card,1,Yes
